PtfmSurge,PtfmSway,PtfmHeave,PtfmPitch,PtfmRoll,PtfmYaw,PtfmSurgeVel,PtfmSwayVel,PtfmHeaveVel,PtfmPitchVel,PtfmRollVel,PtfmYawVel
2317,-1.576,44.64,-11.36,10.03,11.5,207,-0.807,4.255,-20.91,0.3498,0.1229
2319,-1.584,44.68,-11.57,10.04,11.5,207.1,-0.8084,4.244,-20.92,0.349,0.1188
2321,-1.592,44.72,-11.78,10.04,11.5,207.2,-0.8098,4.233,-20.92,0.3483,0.1147
2324,-1.6,44.77,-11.99,10.04,11.5,207.3,-0.8112,4.222,-20.93,0.3476,0.1106
2326,-1.608,44.81,-12.2,10.05,11.5,207.3,-0.8126,4.211,-20.93,0.3468,0.1065
2328,-1.616,44.85,-12.41,10.05,11.51,207.4,-0.814,4.2,-20.94,0.3461,0.1024
2330,-1.624,44.89,-12.62,10.06,11.51,207.5,-0.8154,4.189,-20.94,0.3454,0.0983
2332,-1.632,44.94,-12.83,10.06,11.51,207.6,-0.8168,4.177,-20.95,0.3447,0.09421
2334,-1.641,44.98,-13.03,10.06,11.51,207.7,-0.8182,4.166,-20.95,0.344,0.09011
2336,-1.649,45.02,-13.24,10.07,11.51,207.8,-0.8195,4.155,-20.96,0.3433,0.08602
2338,-1.657,45.06,-13.45,10.07,11.51,207.9,-0.8209,4.143,-20.96,0.3426,0.08193
2340,-1.665,45.1,-13.66,10.07,11.51,208,-0.8222,4.132,-20.97,0.3419,0.07785
2342,-1.673,45.14,-13.87,10.08,11.51,208.1,-0.8236,4.121,-20.97,0.3413,0.07376
2344,-1.682,45.18,-14.08,10.08,11.51,208.2,-0.8249,4.109,-20.97,0.3406,0.06968
2346,-1.69,45.22,-14.29,10.08,11.51,208.2,-0.8262,4.098,-20.98,0.3399,0.06561
2348,-1.698,45.27,-14.5,10.09,11.51,208.3,-0.8275,4.086,-20.98,0.3393,0.06153
2351,-1.707,45.31,-14.71,10.09,11.51,208.4,-0.8288,4.075,-20.99,0.3386,0.05746
2353,-1.715,45.35,-14.92,10.09,11.52,208.5,-0.8301,4.063,-20.99,0.338,0.05339
2355,-1.723,45.39,-15.13,10.1,11.52,208.6,-0.8314,4.052,-20.99,0.3373,0.04932
2357,-1.731,45.43,-15.34,10.1,11.52,208.7,-0.8327,4.04,-21,0.3367,0.04526
2359,-1.74,45.47,-15.55,10.1,11.52,208.8,-0.834,4.029,-21,0.3361,0.0412
2361,-1.748,45.51,-15.76,10.11,11.52,208.9,-0.8352,4.017,-21,0.3355,0.03715
2363,-1.757,45.55,-15.97,10.11,11.52,209,-0.8365,4.005,-21.01,0.3349,0.0331
2365,-1.765,45.59,-16.18,10.11,11.52,209.1,-0.8377,3.994,-21.01,0.3343,0.02905
2367,-1.773,45.63,-16.39,10.12,11.52,209.1,-0.839,3.982,-21.01,0.3337,0.02501
2369,-1.782,45.67,-16.6,10.12,11.52,209.2,-0.8402,3.97,-21.01,0.3331,0.02098
2371,-1.79,45.71,-16.81,10.12,11.52,209.3,-0.8414,3.959,-21.02,0.3325,0.01694
2374,-1.798,45.75,-17.02,10.13,11.52,209.4,-0.8426,3.947,-21.02,0.3319,0.01292
2376,-1.807,45.79,-17.23,10.13,11.52,209.5,-0.8438,3.935,-21.02,0.3314,0.008893
2378,-1.815,45.83,-17.44,10.13,11.52,209.6,-0.845,3.924,-21.02,0.3308,0.004878
2380,-1.824,45.87,-17.65,10.14,11.52,209.7,-0.8462,3.912,-21.03,0.3303,0.0008703
2382,-1.832,45.9,-17.86,10.14,11.52,209.8,-0.8474,3.9,-21.03,0.3297,-0.003129
2384,-1.841,45.94,-18.07,10.14,11.52,209.9,-0.8485,3.888,-21.03,0.3292,-0.007124
2386,-1.849,45.98,-18.28,10.15,11.52,210,-0.8497,3.876,-21.03,0.3287,-0.01111
2388,-1.858,46.02,-18.49,10.15,11.52,210.1,-0.8508,3.865,-21.03,0.3282,-0.01509
2390,-1.866,46.06,-18.7,10.15,11.52,210.2,-0.852,3.853,-21.03,0.3277,-0.01906
2392,-1.875,46.1,-18.92,10.16,11.52,210.2,-0.8531,3.841,-21.03,0.3272,-0.02303
2395,-1.883,46.14,-19.13,10.16,11.52,210.3,-0.8542,3.829,-21.03,0.3267,-0.02699
2397,-1.892,46.17,-19.34,10.16,11.52,210.4,-0.8553,3.817,-21.03,0.3262,-0.03094
2399,-1.9,46.21,-19.55,10.17,11.52,210.5,-0.8564,3.805,-21.04,0.3257,-0.03489
2401,-1.909,46.25,-19.76,10.17,11.52,210.6,-0.8575,3.793,-21.04,0.3252,-0.03882
2403,-1.918,46.29,-19.97,10.17,11.52,210.7,-0.8586,3.781,-21.04,0.3248,-0.04275
2405,-1.926,46.33,-20.18,10.18,11.52,210.8,-0.8597,3.77,-21.04,0.3243,-0.04667
2407,-1.935,46.36,-20.39,10.18,11.52,210.9,-0.8608,3.758,-21.04,0.3239,-0.05058
2409,-1.943,46.4,-20.6,10.18,11.52,211,-0.8618,3.746,-21.04,0.3234,-0.05448
2411,-1.952,46.44,-20.81,10.19,11.51,211.1,-0.8629,3.734,-21.04,0.323,-0.05837
2413,-1.961,46.48,-21.02,10.19,11.51,211.2,-0.8639,3.722,-21.04,0.3226,-0.06224
2416,-1.969,46.51,-21.23,10.19,11.51,211.3,-0.865,3.71,-21.03,0.3222,-0.06611
2418,-1.978,46.55,-21.44,10.19,11.51,211.3,-0.866,3.698,-21.03,0.3218,-0.06996
2420,-1.987,46.59,-21.65,10.2,11.51,211.4,-0.867,3.686,-21.03,0.3214,-0.0738
2422,-1.995,46.62,-21.86,10.2,11.51,211.5,-0.868,3.674,-21.03,0.321,-0.07763
2424,-2.004,46.66,-22.07,10.2,11.51,211.6,-0.869,3.662,-21.03,0.3207,-0.08145
2426,-2.013,46.7,-22.28,10.21,11.51,211.7,-0.87,3.65,-21.03,0.3203,-0.08525
2428,-2.021,46.73,-22.49,10.21,11.51,211.8,-0.871,3.638,-21.03,0.32,-0.08905
2430,-2.03,46.77,-22.7,10.21,11.51,211.9,-0.872,3.626,-21.03,0.3196,-0.09283
2433,-2.039,46.81,-22.91,10.22,11.51,212,-0.873,3.614,-21.02,0.3193,-0.09659
2435,-2.048,46.84,-23.12,10.22,11.51,212.1,-0.874,3.602,-21.02,0.319,-0.1003
2437,-2.056,46.88,-23.33,10.22,11.5,212.2,-0.8749,3.59,-21.02,0.3187,-0.1041
2439,-2.065,46.91,-23.54,10.23,11.5,212.3,-0.8759,3.578,-21.02,0.3184,-0.1078
2441,-2.074,46.95,-23.75,10.23,11.5,212.4,-0.8769,3.566,-21.02,0.3181,-0.1115
2443,-2.083,46.99,-23.96,10.23,11.5,212.5,-0.8778,3.554,-21.01,0.3179,-0.1152
2445,-2.091,47.02,-24.17,10.24,11.5,212.6,-0.8788,3.542,-21.01,0.3176,-0.1189
2447,-2.1,47.06,-24.38,10.24,11.5,212.6,-0.8797,3.53,-21.01,0.3174,-0.1225
2450,-2.109,47.09,-24.59,10.24,11.5,212.7,-0.8806,3.518,-21,0.3171,-0.1261
2452,-2.118,47.13,-24.8,10.25,11.5,212.8,-0.8815,3.506,-21,0.3169,-0.1298
2454,-2.127,47.16,-25.01,10.25,11.5,212.9,-0.8825,3.494,-21,0.3167,-0.1334
2456,-2.135,47.2,-25.22,10.25,11.49,213,-0.8834,3.482,-20.99,0.3165,-0.1369
2458,-2.144,47.23,-25.43,10.26,11.49,213.1,-0.8843,3.469,-20.99,0.3163,-0.1405
2460,-2.153,47.27,-25.64,10.26,11.49,213.2,-0.8852,3.457,-20.99,0.3161,-0.144
2462,-2.162,47.3,-25.85,10.26,11.49,213.3,-0.8861,3.445,-20.98,0.3159,-0.1476
2464,-2.171,47.33,-26.06,10.27,11.49,213.4,-0.8869,3.433,-20.98,0.3158,-0.1511
2467,-2.18,47.37,-26.27,10.27,11.49,213.5,-0.8878,3.421,-20.97,0.3156,-0.1545
2469,-2.189,47.4,-26.48,10.27,11.49,213.6,-0.8887,3.409,-20.97,0.3154,-0.158
2471,-2.197,47.44,-26.69,10.27,11.48,213.7,-0.8896,3.397,-20.97,0.3153,-0.1614
2473,-2.206,47.47,-26.9,10.28,11.48,213.8,-0.8904,3.385,-20.96,0.3151,-0.1648
2475,-2.215,47.51,-27.11,10.28,11.48,213.9,-0.8913,3.373,-20.96,0.315,-0.1682
2477,-2.224,47.54,-27.32,10.28,11.48,214,-0.8921,3.361,-20.95,0.3149,-0.1716
2479,-2.233,47.57,-27.53,10.29,11.48,214.1,-0.8929,3.349,-20.95,0.3147,-0.1749
2482,-2.242,47.61,-27.74,10.29,11.47,214.1,-0.8938,3.337,-20.94,0.3146,-0.1782
2484,-2.251,47.64,-27.95,10.29,11.47,214.2,-0.8946,3.325,-20.94,0.3145,-0.1815
2486,-2.26,47.67,-28.16,10.3,11.47,214.3,-0.8954,3.313,-20.93,0.3144,-0.1848
2488,-2.269,47.71,-28.37,10.3,11.47,214.4,-0.8962,3.301,-20.92,0.3143,-0.188
2490,-2.278,47.74,-28.58,10.3,11.47,214.5,-0.8971,3.289,-20.92,0.3142,-0.1912
2492,-2.287,47.77,-28.79,10.31,11.47,214.6,-0.8979,3.277,-20.91,0.3141,-0.1943
2494,-2.296,47.8,-28.99,10.31,11.46,214.7,-0.8987,3.265,-20.91,0.314,-0.1975
2497,-2.305,47.84,-29.2,10.31,11.46,214.8,-0.8995,3.254,-20.9,0.3139,-0.2006
2499,-2.314,47.87,-29.41,10.32,11.46,214.9,-0.9002,3.242,-20.89,0.3138,-0.2037
2501,-2.323,47.9,-29.62,10.32,11.46,215,-0.901,3.23,-20.89,0.3137,-0.2067
2503,-2.332,47.93,-29.83,10.32,11.46,215.1,-0.9018,3.218,-20.88,0.3137,-0.2097
2505,-2.341,47.97,-30.04,10.32,11.45,215.2,-0.9026,3.206,-20.87,0.3136,-0.2127
2507,-2.35,48,-30.25,10.33,11.45,215.3,-0.9034,3.194,-20.87,0.3135,-0.2157
2509,-2.359,48.03,-30.46,10.33,11.45,215.4,-0.9041,3.182,-20.86,0.3134,-0.2186
2512,-2.368,48.06,-30.67,10.33,11.45,215.5,-0.9049,3.17,-20.85,0.3134,-0.2215
2514,-2.377,48.09,-30.87,10.34,11.44,215.6,-0.9056,3.158,-20.85,0.3133,-0.2243
2516,-2.386,48.12,-31.08,10.34,11.44,215.7,-0.9064,3.146,-20.84,0.3132,-0.2271
2518,-2.395,48.16,-31.29,10.34,11.44,215.8,-0.9071,3.135,-20.83,0.3131,-0.2299
2520,-2.404,48.19,-31.5,10.35,11.44,215.9,-0.9079,3.123,-20.82,0.3131,-0.2327
2522,-2.413,48.22,-31.71,10.35,11.44,216,-0.9086,3.111,-20.82,0.313,-0.2354
2525,-2.422,48.25,-31.91,10.35,11.43,216,-0.9093,3.099,-20.81,0.3129,-0.2381
2527,-2.432,48.28,-32.12,10.36,11.43,216.1,-0.9101,3.087,-20.8,0.3129,-0.2407
2529,-2.441,48.31,-32.33,10.36,11.43,216.2,-0.9108,3.076,-20.79,0.3128,-0.2433
2531,-2.45,48.34,-32.54,10.36,11.43,216.3,-0.9115,3.064,-20.78,0.3127,-0.2459
2533,-2.459,48.37,-32.75,10.37,11.42,216.4,-0.9122,3.052,-20.77,0.3126,-0.2484
2535,-2.468,48.4,-32.95,10.37,11.42,216.5,-0.9129,3.04,-20.77,0.3126,-0.2509
2538,-2.477,48.43,-33.16,10.37,11.42,216.6,-0.9136,3.029,-20.76,0.3125,-0.2534
2540,-2.486,48.46,-33.37,10.37,11.42,216.7,-0.9143,3.017,-20.75,0.3124,-0.2558
2542,-2.495,48.49,-33.58,10.38,11.41,216.8,-0.915,3.005,-20.74,0.3123,-0.2582
2544,-2.505,48.52,-33.78,10.38,11.41,216.9,-0.9157,2.993,-20.73,0.3122,-0.2605
2546,-2.514,48.55,-33.99,10.38,11.41,217,-0.9164,2.982,-20.72,0.3122,-0.2629
2548,-2.523,48.58,-34.2,10.39,11.41,217.1,-0.9171,2.97,-20.71,0.3121,-0.2651
2551,-2.532,48.61,-34.41,10.39,11.4,217.2,-0.9178,2.958,-20.7,0.312,-0.2674
2553,-2.541,48.64,-34.61,10.39,11.4,217.3,-0.9185,2.947,-20.69,0.3119,-0.2696
2555,-2.55,48.67,-34.82,10.4,11.4,217.4,-0.9192,2.935,-20.68,0.3118,-0.2717
2557,-2.56,48.7,-35.03,10.4,11.39,217.5,-0.9198,2.923,-20.67,0.3117,-0.2738
2559,-2.569,48.73,-35.23,10.4,11.39,217.6,-0.9205,2.912,-20.66,0.3116,-0.2759
2561,-2.578,48.76,-35.44,10.41,11.39,217.7,-0.9212,2.9,-20.65,0.3114,-0.278
2564,-2.587,48.79,-35.65,10.41,11.39,217.8,-0.9219,2.889,-20.64,0.3113,-0.28
2566,-2.596,48.82,-35.85,10.41,11.38,217.9,-0.9225,2.877,-20.63,0.3112,-0.282
2568,-2.606,48.85,-36.06,10.42,11.38,218,-0.9232,2.866,-20.62,0.3111,-0.2839
2570,-2.615,48.87,-36.27,10.42,11.38,218.1,-0.9238,2.854,-20.61,0.3109,-0.2858
2572,-2.624,48.9,-36.47,10.42,11.37,218.2,-0.9245,2.843,-20.6,0.3108,-0.2876
2574,-2.633,48.93,-36.68,10.42,11.37,218.3,-0.9251,2.831,-20.59,0.3106,-0.2895
2577,-2.643,48.96,-36.88,10.43,11.37,218.4,-0.9258,2.82,-20.58,0.3105,-0.2913
2579,-2.652,48.99,-37.09,10.43,11.37,218.5,-0.9264,2.808,-20.57,0.3103,-0.293
2581,-2.661,49.02,-37.29,10.43,11.36,218.5,-0.9271,2.797,-20.56,0.3101,-0.2947
2583,-2.67,49.04,-37.5,10.44,11.36,218.6,-0.9277,2.785,-20.55,0.31,-0.2964
2585,-2.68,49.07,-37.71,10.44,11.36,218.7,-0.9284,2.774,-20.54,0.3098,-0.2981
2588,-2.689,49.1,-37.91,10.44,11.35,218.8,-0.929,2.762,-20.53,0.3096,-0.2997
2590,-2.698,49.13,-38.12,10.45,11.35,218.9,-0.9296,2.751,-20.52,0.3094,-0.3012
2592,-2.708,49.15,-38.32,10.45,11.35,219,-0.9302,2.739,-20.51,0.3092,-0.3028
2594,-2.717,49.18,-38.53,10.45,11.35,219.1,-0.9309,2.728,-20.49,0.309,-0.3043
2596,-2.726,49.21,-38.73,10.46,11.34,219.2,-0.9315,2.717,-20.48,0.3088,-0.3058
2599,-2.736,49.24,-38.94,10.46,11.34,219.3,-0.9321,2.705,-20.47,0.3086,-0.3072
2601,-2.745,49.26,-39.14,10.46,11.34,219.4,-0.9327,2.694,-20.46,0.3083,-0.3086
2603,-2.754,49.29,-39.34,10.46,11.33,219.5,-0.9333,2.683,-20.45,0.3081,-0.31
2605,-2.764,49.32,-39.55,10.47,11.33,219.6,-0.9339,2.671,-20.44,0.3079,-0.3114
2607,-2.773,49.34,-39.75,10.47,11.33,219.7,-0.9346,2.66,-20.43,0.3076,-0.3127
2610,-2.782,49.37,-39.96,10.47,11.32,219.8,-0.9352,2.649,-20.41,0.3074,-0.314
2612,-2.792,49.4,-40.16,10.48,11.32,219.9,-0.9358,2.638,-20.4,0.3071,-0.3152
2614,-2.801,49.42,-40.37,10.48,11.32,220,-0.9364,2.626,-20.39,0.3069,-0.3164
2616,-2.81,49.45,-40.57,10.48,11.31,220.1,-0.937,2.615,-20.38,0.3066,-0.3176
2618,-2.82,49.47,-40.77,10.49,11.31,220.2,-0.9376,2.604,-20.37,0.3064,-0.3187
2621,-2.829,49.5,-40.98,10.49,11.31,220.3,-0.9382,2.593,-20.35,0.3062,-0.3198
2623,-2.838,49.53,-41.18,10.49,11.3,220.4,-0.9388,2.581,-20.34,0.3059,-0.3209
2625,-2.848,49.55,-41.38,10.5,11.3,220.5,-0.9394,2.57,-20.33,0.3057,-0.3219
2627,-2.857,49.58,-41.59,10.5,11.3,220.6,-0.94,2.559,-20.32,0.3055,-0.3229
2629,-2.867,49.6,-41.79,10.5,11.29,220.7,-0.9406,2.548,-20.3,0.3052,-0.3238
2632,-2.876,49.63,-41.99,10.5,11.29,220.8,-0.9412,2.537,-20.29,0.305,-0.3247
2634,-2.885,49.65,-42.2,10.51,11.29,220.9,-0.9418,2.526,-20.28,0.3048,-0.3255
2636,-2.895,49.68,-42.4,10.51,11.29,221,-0.9424,2.515,-20.27,0.3046,-0.3263
2638,-2.904,49.7,-42.6,10.51,11.28,221.1,-0.943,2.504,-20.25,0.3045,-0.3271
2640,-2.914,49.73,-42.8,10.52,11.28,221.2,-0.9436,2.493,-20.24,0.3043,-0.3278
2643,-2.923,49.75,-43.01,10.52,11.28,221.3,-0.9442,2.481,-20.23,0.3041,-0.3285
2645,-2.933,49.78,-43.21,10.52,11.27,221.4,-0.9448,2.47,-20.21,0.304,-0.3291
2647,-2.942,49.8,-43.41,10.53,11.27,221.5,-0.9454,2.459,-20.2,0.3039,-0.3297
2649,-2.952,49.83,-43.61,10.53,11.27,221.6,-0.946,2.449,-20.19,0.3038,-0.3302
2651,-2.961,49.85,-43.81,10.53,11.26,221.7,-0.9466,2.438,-20.17,0.3037,-0.3307
2654,-2.97,49.88,-44.02,10.54,11.26,221.8,-0.9473,2.427,-20.16,0.3036,-0.3311
2656,-2.98,49.9,-44.22,10.54,11.26,221.9,-0.9479,2.416,-20.15,0.3036,-0.3315
2658,-2.989,49.93,-44.42,10.54,11.25,222,-0.9485,2.405,-20.13,0.3036,-0.3318
2660,-2.999,49.95,-44.62,10.54,11.25,222.1,-0.9492,2.394,-20.12,0.3036,-0.332
2663,-3.008,49.97,-44.82,10.55,11.25,222.2,-0.9498,2.383,-20.11,0.3036,-0.3323
2665,-3.018,50,-45.02,10.55,11.24,222.3,-0.9505,2.372,-20.09,0.3037,-0.3324
2667,-3.027,50.02,-45.22,10.55,11.24,222.4,-0.9511,2.361,-20.08,0.3038,-0.3326
2669,-3.037,50.04,-45.42,10.56,11.24,222.5,-0.9518,2.351,-20.07,0.3039,-0.3327
2671,-3.046,50.07,-45.62,10.56,11.23,222.6,-0.9525,2.34,-20.05,0.304,-0.3327
2674,-3.056,50.09,-45.82,10.56,11.23,222.7,-0.9531,2.329,-20.04,0.3042,-0.3327
2676,-3.066,50.11,-46.03,10.57,11.23,222.7,-0.9538,2.318,-20.02,0.3044,-0.3327
2678,-3.075,50.14,-46.23,10.57,11.22,222.8,-0.9545,2.308,-20.01,0.3046,-0.3326
2680,-3.085,50.16,-46.43,10.57,11.22,222.9,-0.9551,2.297,-19.99,0.3048,-0.3325
2683,-3.094,50.18,-46.63,10.57,11.22,223,-0.9558,2.286,-19.98,0.305,-0.3324
2685,-3.104,50.21,-46.82,10.58,11.21,223.1,-0.9565,2.275,-19.97,0.3053,-0.3323
2687,-3.113,50.23,-47.02,10.58,11.21,223.2,-0.9571,2.265,-19.95,0.3056,-0.3321
2689,-3.123,50.25,-47.22,10.58,11.21,223.3,-0.9578,2.254,-19.94,0.306,-0.3319
2692,-3.132,50.27,-47.42,10.59,11.2,223.4,-0.9585,2.243,-19.92,0.3063,-0.3317
2694,-3.142,50.3,-47.62,10.59,11.2,223.5,-0.9592,2.233,-19.91,0.3067,-0.3315
2696,-3.152,50.32,-47.82,10.59,11.2,223.6,-0.9598,2.222,-19.89,0.3071,-0.3313
2698,-3.161,50.34,-48.02,10.6,11.19,223.7,-0.9605,2.212,-19.88,0.3075,-0.331
2700,-3.171,50.36,-48.22,10.6,11.19,223.8,-0.9612,2.201,-19.86,0.3079,-0.3308
2703,-3.18,50.38,-48.42,10.6,11.19,223.9,-0.9618,2.191,-19.85,0.3084,-0.3305
2705,-3.19,50.41,-48.62,10.61,11.18,224,-0.9625,2.18,-19.83,0.3089,-0.3303
2707,-3.2,50.43,-48.81,10.61,11.18,224.1,-0.9631,2.17,-19.82,0.3094,-0.3301
2709,-3.209,50.45,-49.01,10.61,11.18,224.2,-0.9638,2.159,-19.8,0.3099,-0.3298
2712,-3.219,50.47,-49.21,10.61,11.17,224.3,-0.9644,2.149,-19.79,0.3104,-0.3296
2714,-3.229,50.49,-49.41,10.62,11.17,224.4,-0.9651,2.138,-19.77,0.311,-0.3293
2716,-3.238,50.51,-49.61,10.62,11.17,224.5,-0.9657,2.128,-19.76,0.3116,-0.3291
2718,-3.248,50.54,-49.8,10.62,11.16,224.6,-0.9664,2.117,-19.74,0.3122,-0.3289
2721,-3.258,50.56,-50,10.63,11.16,224.7,-0.967,2.107,-19.73,0.3128,-0.3287
2723,-3.267,50.58,-50.2,10.63,11.16,224.8,-0.9676,2.097,-19.71,0.3135,-0.3286
2725,-3.277,50.6,-50.39,10.63,11.15,224.9,-0.9682,2.086,-19.69,0.3141,-0.3284
2727,-3.287,50.62,-50.59,10.64,11.15,225,-0.9688,2.076,-19.68,0.3148,-0.3283
